         8829825 function calls (8749251 primitive calls) in 429.982 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  246/245    0.001    0.000    0.008    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:1758(__eq__)
       24    0.001    0.000    0.001    0.000 {method 'roll' of 'torch._C._TensorBase' objects}
       50    0.001    0.000    0.001    0.000 {method 'draw_markers' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
     4980    0.001    0.000    0.001    0.000 {built-in method builtins.issubclass}
      551    0.001    0.000    0.002    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\_api\__init__.py:64(check_isinstance)
      101    0.001    0.000    0.061    0.001 C:\Users\yukar\anaconda3\lib\site-packages\pyevtk\vtk.py:260(__init__)
      101    0.001    0.000    3.885    0.038 C:\Users\yukar\anaconda3\lib\site-packages\pyevtk\hl.py:80(_appendDataToFile)
      277    0.001    0.000    0.085    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backend_bases.py:1986(inaxes)
      274    0.001    0.000    0.080    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backend_bases.py:3060(mouse_move)
      329    0.001    0.000    0.002    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\backends\qt_compat.py:203(_devicePixelRatioF)
      355    0.001    0.000    0.051    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\patches.py:271(get_transform)
      323    0.001    0.000    0.003    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:2546(__init__)
      859    0.001    0.000    0.005    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\transforms.py:2562(get_matrix)
     2237    0.001    0.000    0.005    0.000 C:\Users\yukar\anaconda3\lib\site-packages\numpy\core\_asarray.py:110(asanyarray)
        2    0.001    0.001    0.001    0.001 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\font_manager.py:1403(_get_font)
      797    0.001    0.000    0.001    0.000 {method 'compress' of 'zlib.Compress' objects}
      909    0.001    0.000    0.004    0.000 C:\Users\yukar\anaconda3\lib\contextlib.py:123(__exit__)
      118    0.001    0.000    0.006    0.000 C:\Users\yukar\anaconda3\lib\site-packages\matplotlib\image.py:647(contains)
